nvtU2MUQfOs	1281	1284	1200	1210	1213	1212	1214	1214
F2KY8APFXFo	91	135	194	216	237	254	287	356
-trzyJWGHnw	2860	2919	2981	3034	3072	3094	3114	3140
2-do8WRS9wA	None	None	None	None	None	None	None	None
mhHcdI7utBI	194	220	273	287	308	319	342	354
mL9nLIEwsgw	781	903	1033	955	980	1003	1007	998
aEAclLfGxdA	24	29	32	31	31	31	31	31
OmBhlHAQiNI	3395	3467	3228	3317	3439	3513	3542	3558
2USEAgSMkIY	431	453	488	495	509	515	518	520
KX-0dyrkOZY	2575	2602	2444	2460	2484	2522	2521	2504
