DmQ4Dqxs0HI	241376	245179	255554	261500	267066	270156	271831	275402
4E5iJbK1-Lw	3801	3887	4077	4167	4280	4316	4339	4386
MOifIuOhBiA	348661	348779	348036	347888	347707	347635	347561	347431
T-phq7QKN_I	6016	6084	6174	6216	6260	6285	6300	6320
1D-H_7W6pZs	53312	54930	58809	60798	63236	64730	65795	67431
4vbDFu0PUew	989215	1006750	1071521	1108650	1152869	1175394	1188729	1219606
yq6_Z7fi0q4	30649	33134	35832	36389	37249	37547	37759	38005
SGMxo7cRi24	3294	3343	3417	3456	3484	3503	3510	3522
FBVrdMAnZpM	12182	12250	12315	12362	12395	12408	12418	12439
RXF9oupPE_E	18330	18792	19688	20219	20690	20894	21119	21387
jCcdH4imZ8o	10491	10624	10923	11079	11255	11391	11511	11859
DgCTlhAqGjQ	2807	2855	2960	3039	3113	3130	3151	3189
enZxKJnMzRA	29285	29414	29667	29795	29901	29939	29954	29996
3PXENu6PvkQ	9029	9264	9713	9962	10377	10561	10666	10883
rJYPadEC_PM	6920	6900	6866	6850	6832	6823	6815	6802
oSwZ_BckDvc	120821	123984	132999	139145	146032	149132	150633	152948
ujjflEi6lV4	10189	10437	10842	11019	11232	11332	11388	11523
_83AOaZ3Iyg	125449	131221	143365	151056	159047	164913	169814	179789
bFgRGA8rjoU	891	924	1016	1108	1176	1205	1231	1267
OEOEX_ExDnM	5870	5889	5937	5967	5991	6001	6012	6019
hfClU7lZyQA	7399	7712	8120	8304	8443	8498	8553	8629
XynFyyAX1f8	6172	6389	6683	6811	6964	7050	7107	7180
YWFkjaa8yfE	41239	41427	41732	41952	42297	42451	42560	42732
c0wUKCekI34	162285	166513	176276	180780	187146	191499	193919	198361
IeW67q_B1KI	5198	5604	6137	6211	6289	6311	6324	6349
4PjL4x4k-zI	1055	1067	1095	1111	1126	1128	1129	1140
r1ls5jQrcw0	1034	1349	1861	2050	2308	2399	2465	2591
ZQBefPPcN_4	24851	24889	24916	24922	24929	24943	24946	24943
HzLKWOkPhgQ	14833	14909	15012	15059	15077	15093	15119	15148
p5vPT_vmV3o	33000	33351	33909	34251	34608	34842	35038	35396
-k9hMjhZbgc	4016	4125	4325	4499	4705	4868	4959	5159
GwBNFNO3GcA	11921	12075	12316	12384	12511	12562	12584	12622
4Aav3Of0p0o	739	743	756	763	767	771	771	771
2qiL-qMdMl4	8038	8112	8224	8285	8325	8350	8373	8428
Tvva9IhMWfM	564715	582125	610451	624634	638719	644908	651506	659351
tvJwv-6oNOQ	38436	38745	40395	42265	43904	44816	45328	45848
nRDRABVR3y4	2753	2773	2800	2818	2845	2864	2892	2902
WfmQU5xE-Ss	14110	17480	21595	25070	29349	32830	35477	37763
nkkc0IRQoC8	4805	5146	5588	5715	5841	5883	5934	6011
7-c3PFsrnVE	5119	5158	5227	5277	5334	5373	5393	5438
Yx3K3g4CtoQ	110641	114624	125087	127760	129422	130400	130833	131694
SGqPvHBsug8	21701	22061	23093	23766	24387	24769	25125	25479
lzqDEe4AZ-A	1970	1971	1976	1978	1980	1984	1987	1988
kJN5RDgksxA	378	382	389	400	401	403	403	405
iDiNeoOtR84	43853	44337	45123	45415	45816	46071	46272	46471
zX63QzrGNv4	85020	89431	93628	93599	94576	94911	95098	95307
4BsA43HJtU4	19204	19898	21218	22059	23283	23985	24499	25437
_TrYTV3KMls	15580	15936	16403	16590	16770	16837	16876	16928
xNgxUVpV1hA	1181778	1225741	1421165	1514367	1573007	1593312	1604518	1632506
jZJHGIrq25w	32540	34296	37630	40277	43556	45385	46843	48787
OKikGDmonKU	8728	9529	11280	11855	12520	13101	13268	13543
gMtbVzF6tFE	13646	13778	14006	14101	14211	14242	14283	14340
DoSUAqYmobY	6154	6273	6516	6663	6804	6878	6941	7040
lyJqXb8Nj-I	29773	31126	34637	36767	38345	38916	39182	39613
bhBNahf_b6o	6380	6543	6802	6989	7172	7264	7307	7370
n1khwOk5dN8	269760	274434	288169	295764	303542	308812	311974	320452
majXdhyhh0A	27045	27330	27764	27958	28189	28349	28502	28672
7SVTUhkc7Hs	8421	8934	9646	10010	10332	10488	10586	10748
OJ2B4Fb7xQQ	167199	174425	193342	205408	219471	225325	228991	235695
25_ngAqZEp0	30004	30731	31187	31634	31994	32181	32247	32324
dGptOlDUw1o	6806	6853	6893	6936	6994	7022	7025	7051
xzqGVmY18MA	10920	11091	11338	11452	11562	11631	11703	11752
tuweKNR7WY0	2952	2994	3069	3118	3163	3189	3207	3229
4-pdqDTaYyo	7131	7353	7750	8023	8395	8597	8739	9010
qR1zxfV9e18	6460	6507	6605	6645	6685	6710	6734	6770
ex0HPagzuvs	6034	6166	7489	8989	9688	9977	10303	10677
q2cGvvdsmoU	6232	6390	6629	6781	6882	6935	6994	7048
9Odjk_W8DZI	7530	7654	7786	7837	7877	7906	7928	7952
HgdMgh0RXm0	9434	11944	14489	15270	15885	16189	16486	17035
13gZ93TkXZA	14000	14275	14658	14967	15298	15462	15564	15661
rQ_IL-5haUw	7644	7845	8122	8224	8319	8375	8455	8590
xN08oBm3-OU	24186	24444	24976	25253	25640	25803	25918	26213
zdBthc6fCk4	150551	151901	154585	155691	156161	156326	156413	156592
Z-Dvgq85x3Q	1090	1102	1120	1137	1156	1158	1164	1168
8dJyRm2jJ-U	6165287	6234217	6476872	6611449	6737466	6810347	6857764	6971554
lqA85f4oWtU	4268	4356	4537	4651	4774	4818	4866	4915
M1az5DjO_kU	14262	14452	14759	14912	15090	15225	15324	15484
RfV3PM4PR_8	24180	24244	24423	24518	24589	24624	24665	24739
dO8G4kMhMvE	141177	142933	146385	148771	150937	151977	152949	154299
2e5jP5hOqeE	1032	1032	1028	1027	1027	1027	1026	1027
-wnvU4qAnM0	81517	81615	81806	81911	82020	82072	82111	82193
g0EqOikZsJY	4274	5014	5600	5740	5884	5929	5960	6004
nwduENqvb14	23415	24228	26316	27706	28985	29775	30498	31939
3GDG1pqiKNw	623	636	673	697	719	726	735	748
DLvQMk7KZXk	3571	3621	3727	3815	3882	3913	3946	4002
OtDC2VYOsyk	2217	2626	2879	2946	3000	3025	3050	3090
BttjSmLiv4o	221613	222063	222868	223362	223911	224226	224485	225016
8FuNrCc8ggM	28835	29720	31629	32615	33816	34585	35113	36142
BiFIvEGnMOw	14810	14926	15123	15209	15322	15384	15438	15503
zRRulQ54K1I	26339	28183	29264	30201	31235	31832	32200	32549
zVFaFn_by4k	3073	3493	4288	4628	5019	5159	5246	5386
E7lcnNjlmfo	1132	1286	1514	1654	1765	1815	1864	1962
7OPg-ksxZ4Y	202551	209590	229284	243366	255576	260656	263272	269587
bMpcxMYZHDo	35214	35261	35373	35426	35473	35490	35502	35512
tlKpIcN1RQg	56573	56723	56903	57035	57174	57224	57245	57295
4Uz2LBWhItk	1601	1645	1723	1771	1803	1821	1845	1885
sjXm6eZyvv8	1579	1715	1793	1817	1887	1911	1926	1940
c_Zvc1-6IVc	37007	37562	38524	39025	39585	39835	40040	40332
3Yh_6_zItPU	306085	317307	335965	343839	350877	354681	356656	360518
pTWvJMCrvYg	25847	26193	26584	26932	27372	27658	27865	28023
ONj9cvHCado	459301	466078	483103	491393	498770	503821	506927	513420
orQmcFszdyQ	91408	94363	100794	104119	107706	110042	111632	113879
xWbLiVHyQEQ	334	338	349	352	354	356	359	360
rmpTkRnvMyM	338273	338189	337983	337855	337691	337600	337525	337375
DYb00-Kgx2w	3899	4461	4934	5120	5316	5403	5466	5557
1MNLuf5Zrsc	21873	22230	22981	23354	23832	24157	24313	24706
c88YqsUcioo	1460	1517	1644	1695	1770	1805	1834	1859
cgCRWdSFfkY	5017	5050	5123	5168	5200	5230	5255	5285
il9tQBC9Rdo	1421	1476	1609	1717	1803	1845	1886	1936
S9AU_xPmg-E	8157	8182	8246	8262	8316	8329	8335	8357
qmW-4x95vqY	51301	51362	51505	51517	51522	51524	51521	51508
ijS_orLb6VU	95601	98091	105905	109502	113879	116215	117594	120916
uLkJ4UosFgA	27785	27993	28527	28829	29172	29406	29591	29938
NtmnxwriCjk	2706	2762	2827	2855	2881	2889	2895	2907
NBLoY4QWsd8	1212	1234	1286	1304	1335	1347	1359	1374
FJPLXnN5tV4	44349	44375	44435	44473	44537	44566	44604	44638
F4xMbd9_Ips	117951	118145	118524	118908	119279	119411	119520	119670
6N22wYwItDs	7524	8051	8966	9312	9571	9772	9984	10072
7ph2lY6lMR8	8997	9244	9697	10552	11113	11425	11545	11726
6IEW4co4MIE	593311	649492	894639	1040681	1147084	1183809	1205537	1260092
KF5j9lNiJM4	5774	6144	6726	7148	7511	7678	7794	8162
