pG_as7YjJQs	BESTÄLLER ALLT VI SER PÅ WISH	2022-04-24T07:00:17Z	23	PT10M34S
eV_Ki30MDDA	"I know what the hell I'm talking about!" - Shaquille O'Neal 🤝 #shorts	2022-04-21T21:30:05Z	17	PT40S
wah9KtOUWRk	MIN BREVBÄRARE SER UT SOM MIG! *GISSA BLATTEN*	2022-04-24T17:00:29Z	23	PT51M44S
_fpxCuorKjA	Trevor Noah COMPLETE REMARKS at 2022 White House Correspondents' Dinner (C-SPAN)	2022-05-01T03:21:37Z	25	PT25M50S
vg7ZVaBkpWU	HUR MYCKET ___ ÄR DÖDLIGT?	2022-04-29T09:00:24Z	24	PT7M11S
TkTaadb9GmM	Johnny Depp Amber Heard trial: Depp's friend makes court laugh	2022-04-14T09:46:40Z	25	PT4M13S
epUFyHCLlWg	Felix Recenserar - 10 000 timmar	2022-04-28T17:08:36Z	23	PT24M51S
FIRQSAwF0bI	Turning Ice into a Diamond 🧊💎 #shorts	2022-05-01T21:05:06Z	26	PT57S
DmKpePzn5-c	6IX9INE - GINÉ (Official Music Video)	2022-04-15T19:02:20Z	10	PT2M21S
UZeqLhuugQ4	"VEM FAN BAR RUNT MIG?"	2022-05-02T12:04:41Z	1	PT13M27S
gRvY0xnfgro	MARBELLA VLOGG "Jag är sugen på att köpa något dyrt"	2022-04-23T11:26:10Z	22	PT17M34S
4PNWZb5erDw	ALLT OM PHILIPPAS LIV!	2022-04-28T13:10:22Z	22	PT25M19S
tVr9v3o7iHY	Sarkaru Vaari Paata Official Trailer | Mahesh Babu | Keerthy Suresh | Thaman S | Parasuram Petla	2022-05-02T10:36:58Z	24	PT2M37S
_dpIwwI86ss	Ukrainian Soldiers Say Russian Troops Look 'Desperate' In Battle For Donetsk Region	2022-04-29T15:39:30Z	25	PT2M45S
nivl2aepIpM	Pernillas inflyttningspresent till Bianca går inte helt hem | Wahlgrens värld | discovery+ Sverige	2022-04-29T17:30:08Z	24	PT4M4S
C37nK27J70U	Dave Chappelle Continues to Crack Jokes After Tackle, Joined By Jamie Foxx | TMZ	2022-05-04T14:14:43Z	24	PT3M22S
c872m0f00jE	London vlogg: MIN BASRUTIN OCH VAD JAG SHOPPADE I LONDON!	2022-04-26T16:00:21Z	22	PT21M58S
tgB1wUcmbbw	Marvel Studios' Thor: Love and Thunder | Official Teaser	2022-04-18T14:00:01Z	24	PT1M30S
dwzYqLZYfz4	Sveriges bredaste och lägsta V90	2022-04-27T16:00:01Z	2	PT8M2S
OxvLT83XBfU	GRÖNALUND 2022 ÅK KARUSELLER MED MIG | VLOGG	2022-05-03T15:00:09Z	22	PT13M42S
F0fMoqY9qI0	Samsung vs iPhone  - Which one survives a BOWLING BALL?	2022-04-29T09:40:45Z	28	PT58S
W-ZTiWVFlzU	Accused Russian soldier 'rapist' identified by ITV News team | ITV News	2022-04-29T20:24:53Z	25	PT3M40S
7PHGvzR3Egs	Jag måste skaffa fler vänner	2022-04-25T16:17:12Z	22	PT22M28S
T79ZSCQ5WEc	Ouch.. 🙈	2022-04-03T07:00:16Z	24	PT15S
b4F0YBnVdno	Tyson Fury Calls Out Francis Ngannou After Highlight Reel KO of Dillian Whyte	2022-04-23T22:15:01Z	17	PT4M6S
jeVqPpWlPxg	BTS (방탄소년단) ‘Proof’ Logo Trailer	2022-05-04T15:02:57Z	10	PT5M21S
QJ82JUmbK3M	DET HÄR PROGRAMMET SPÅRAR UR *skrattfest*	2022-04-17T14:01:25Z	24	PT1H10M3S
yTV0i9IjesU	Vi bilar genom EUROPA	2022-04-22T15:54:10Z	22	PT57M39S
tn79OFbPwKE	Busting 1,000 Movie Myths In 24 Hours!	2022-04-22T01:06:57Z	22	PT14M5S
iH8mWNKM8xU	Married to the Met | Get Ready for the Met Gala with Me	2022-05-04T19:11:04Z	22	PT9M11S
8RPHruM9Oz8	Elmia 2022 - Bilsport Performance Show!	2022-04-21T05:00:01Z	2	PT29M30S
x83Uq20OJNc	TADROS - Nobody Dance Like Me (Official Video)	2022-05-01T15:00:04Z	24	PT2M10S
yb4kLSp-Us8	I Tried SWAT Academy	2022-04-30T16:00:58Z	24	PT23M19S
hH28oAoyuSw	Allsvenska Parodin 2022	2022-04-30T08:00:13Z	23	PT9M14S
jg5HbrawYPU	YTTRANDEFRIHET - Därför HATAR vänstern Musks Twitter	2022-04-30T06:00:31Z	25	PT22M2S
2h4tsI0lTsg	What would it mean if Finland and Sweden join Nato? - BBC News	2022-04-28T18:00:00Z	25	PT5M4S
WhL0GJ3dM2s	EN VÄLDIGT VIKTIG VLOGG 💔	2022-05-01T09:18:09Z	22	PT13M8S
7JGkp6ZrI9o	Lever en dag som en svensk pilot	2022-04-10T07:00:02Z	24	PT22M40S
1BaJdom1MuY	CAIA EVERYDAY COLLECTION - Vilken berg och dalbana	2022-04-29T18:41:13Z	22	PT30M59S
hhEBjQBMcRU	Spontant piercar NAVELN !	2022-04-26T12:21:58Z	22	PT19M56S
0HPKKFugajE	How Ants and Bees Broke the Game	2022-04-28T14:21:58Z	27	PT10M11S
QlZjtudjVD0	Ronaldo Scores Stunning Strike | Manchester United 1-1 Chelsea | Highlights	2022-04-28T22:33:15Z	17	PT2M43S
zPOYkJsrewU	Spring Anime 2022 in a Nutshell	2022-04-30T04:00:18Z	1	PT16M22S
DmQ4Dqxs0HI	AI Learns to play JUMP KING	2022-04-30T15:16:44Z	27	PT27M12S
8xfSL0XLRtQ	The smartest and funniest game ever made	2022-05-01T16:00:07Z	20	PT1H7M31S
uoNuZEP77XY	ANLITAR PRIVATDETEKTIV FÖR ATT SPIONERA PÅ MIN BROR	2022-04-24T06:58:22Z	24	PT16M51S
prPZAbKzAB0	Heavy casualties and low morale hamper Russia's war effort in Ukraine	2022-04-29T22:27:19Z	25	PT5M3S
exDlflj0N5s	ÅKER 100 MIL FÖR ATT BUSPLINGA HOS EMIL HANSIUS	2022-05-01T06:57:05Z	24	PT14M16S
1mTJYTT-miA	ELMIA 2022! HÄNG MED STEVEN JÄRUDD & PEDER KARLSSON MED FLERA!	2022-04-24T18:00:00Z	2	PT23M33S
CaTwsdnhECs	MIN FÖRSTA (och sista) FARTBOT	2022-05-02T15:59:32Z	22	PT34M50S
v2t75tTm_Jc	Finales - WPT Albacete Challenger	2022-05-01T13:04:01Z	17	PT4H38M26S
4vbDFu0PUew	LE SSERAFIM FEARLESS OFFICIAL M/V	2022-05-02T08:58:13Z	10	PT3M3S
Mu6GtxrZMbk	Flyttar Till Nya Huset - VLOGG	2022-05-04T15:00:15Z	24	PT28M49S
kntrqdpZ1vk	Tappar det helt	2022-04-20T14:40:54Z	22	PT13M6S
x-e-Erg5irA	Johnny Depp Trial: Amber Heard FULL Day 14 Testimony	2022-05-04T21:31:07Z	24	PT6H58M32S
QGae78sWVSw	Dave Chappelle Tackled, Slammed on Stage at Hollywood Bowl by Man with Gun | TMZ	2022-05-04T13:28:39Z	24	PT2M9S
qD5yKGH6KEk	DEN ÅRLIGA FRITERINGSVIDEON (10,000 CALORIE CHALLENGE)	2022-04-24T12:00:31Z	23	PT22M5S
8pOknzhAuzE	Nati TV - Abey Nerki {ኣበይ ኔርኪ} - New Eritrean Movie Series 2022 - S2/Part 11	2022-05-01T21:11:22Z	1	PT30M32S
7MClnLA1i40	REAGERAR PÅ SVENSKA TIK TOKS! 🇸🇪 | Var ALDRIG såhär i ett förhållande!	2022-04-17T07:57:00Z	22	PT14M18S
MnTRG-2WQoU	INBROTT I BILEN!	2022-04-24T14:00:15Z	23	PT21M54S
oSwZ_BckDvc	Johnny Depp trial: Judge rejects Amber Heard's demands for dismissal | LiveNOW from FOX	2022-05-03T16:44:35Z	25	PT4M31S
v17J6GbtvKY	I Survived 3,600 Days in HARDCORE Minecraft...	2022-04-23T11:22:53Z	20	PT58M53S
AQbmpecxS2w	Why Gas Got So Expensive (It’s Not the War)	2022-05-03T15:45:14Z	27	PT22M24S
-XtToNPFU1E	Contra How I Remember It - Angry Video Game Nerd (AVGN)	2022-04-28T18:30:00Z	20	PT28M19S
RMcnH7oawHk	SPÖKJAKT – Nora Järnvägsmuseum	2022-04-30T16:00:13Z	28	PT1H43M23S
N3ae1mtSK-8	LEVER SOM EPA-RAGGARE UNDER EN DAG! | Stockholm	2022-04-24T07:57:01Z	22	PT14M23S
p6sCsOdqXQw	Will China Invade Taiwan Next?	2022-04-29T14:30:13Z	27	PT36M12S
F-yEoHL7MYY	I tried beating Elden Ring Without Dying..	2022-04-30T16:40:18Z	20	PT53M47S
opDbH9m2OTs	Markus bjuder in I Anis don Demina I Borsjtj I Markus Aujalay	2022-04-20T17:00:12Z	22	PT32M49S
YRvf00NooN8	Elon Musk: A future worth getting excited about | TED | Tesla Texas Gigafactory interview	2022-04-18T00:08:54Z	28	PT1H6M25S
3FajtMuSknA	Johnny Depp's lawyers continue case in Amber Heard defamation suit | May 2	2022-05-02T21:23:58Z	25	PT6H54M6S
GGY2mPQwN7c	Kuruluş Osman 92. Bölüm @atv	2022-04-27T22:00:31Z	24	PT2H15M45S
j3Zjl8AOTYg	OBEHAGLIGT 🦴 | VLOGG	2022-05-01T06:00:18Z	22	PT38M52S
IV3dnLzthDA	The Man Who Accidentally Killed The Most People In History	2022-04-22T15:37:40Z	27	PT24M57S
TV9evdHjvGk	BYGGER EN GODISKIOSK I KARTONG!	2022-04-23T06:45:02Z	22	PT8M2S
ZoPJVcHYlU0	Celebrating Route 66	2022-04-29T16:46:04Z	1	PT2M30S
750isJ3Gnjc	GISSA LÅTEN! - MFB & BIRRE	2022-05-04T16:05:57Z	22	PT25M27S
1LisgDFk1Lo	SNART SÅ SKA VI FLYTTA	2022-05-03T16:00:01Z	24	PT28M
tQlT9nxnq3A	Kenny Friberg,#105, ” Jag trodde livet var över den kvällen”	2022-04-25T16:30:12Z	24	PT40M47S
zL5zAYR666U	akut veterinärvård utomlands 💔	2022-05-01T19:21:47Z	22	PT31M31S
pQuk3t2aeBo	Treasure Hunting Battle: Crystals	2022-04-30T13:59:59Z	17	PT10M54S
SUdHzKRiBX8	The Insane Engineering of the Javelin	2022-04-30T15:00:22Z	28	PT15M12S
gJRoXFRDxuw	Klarar vi att äta Sveriges största Pad Thai på under 30 minuter?	2022-04-22T14:34:49Z	22	PT14M53S
L-QNituOKHk	EXPOSING MY GIRLFRIEND'S TIKTOKS	2022-04-30T18:44:08Z	24	PT21M28S
dfaY1dIG-8A	KOLMÅRDEN FÖR OSS SJÄLVA!	2022-05-01T08:00:14Z	23	PT19M34S
ZQ4E0JJcxz0	What Happens When the iPhone Peaks?	2022-04-30T02:36:09Z	28	PT8M57S
vjhbxxTYkpw	Stunned Pep Guardiola reacts to late Real Madrid comeback against Man City	2022-05-04T22:54:23Z	17	PT1M52S
4OlfFWDN4C4	Nora Istrefi ft NRG Band - Ki me lyp me m'pa (Prod. Nurteel)	2022-04-30T17:00:02Z	10	PT2M23S
pirYs7L4xog	DON’T GIVE UP 🙏🏻 #badbarbie #xoteam #tiktok	2022-04-15T09:00:22Z	22	PT47S
0TGAjtjlwYk	VI ÅKER TILL ITALIEN!	2022-05-05T00:42:37Z	24	PT16M56S
e0AE2ixKJ3U	EMIL HENROHN: JAG ÄR MAMMA I SÄNGEN!	2022-05-03T17:00:15Z	24	PT12M32S
nmjcQGEqcFU	Heung-Min Son WONDER GOAL in HUGE win! | HIGHLIGHTS | Spurs 3-1 Leicester City	2022-05-01T21:00:30Z	17	PT2M15S
uFzuRm3wCDk	Why Jet Boats are AWESOME (U.S. Coast Guard's Workhorse) - Smarter Every Day 272	2022-04-29T14:04:00Z	28	PT29M56S
O--o-O-ABBw	Elissa & Saad Lamjarred - Min Awel Dekika [Official Video] (2022) / اليسا وسعد لمجرد - من أول دقيقة	2022-05-04T17:00:12Z	10	PT4M59S
aZiewBCr1aw	Lazio 1-2 Milan | Tonali wins it at the death for Milan! | Serie A 2021/22	2022-04-24T21:25:37Z	17	PT3M36S
6qTdl75bn0s	Lever som EPA-Raggare - Borlänge	2022-04-24T07:54:09Z	22	PT19M2S
VGmTO5DRxII	Watch Johnny Depp TEAR UP in Court (Trial Highlights)	2022-04-22T02:01:14Z	24	PT21M40S
w1eENwQOp_c	Why Russia's military operations have fallen short of expectations	2022-05-02T15:34:12Z	25	PT12M1S
JF8UziDHqZo	Linus let me spend $10,000 on THIS!!! - Pantone Plus Plastic Standard Chips Collection	2022-05-01T17:59:13Z	28	PT13M53S
lyJqXb8Nj-I	The 10 best dressed from the Met Gala 2022 | Bazaar UK	2022-05-03T08:00:56Z	24	PT3M2S
dcZ6bEUPWts	SURVIVING In ONE COLOR For 24 Hours!	2022-04-24T19:05:33Z	24	PT9M50S
DUqcrdEZopY	Animated Stories With Very Good Nice Morals (w/ Chad Chad)	2022-04-30T18:00:03Z	23	PT28M
zmNxBq4U624	Markus bjuder in I Edward Blom I Äggröra med tryffel I Markus Aujalay	2022-05-04T17:00:12Z	22	PT25M44S
rV0yp9op96Y	WATCH LIVE | Amber Heard Testifies in her own defense in a libel lawsuit brought by Johnny Depp	2022-05-04T21:53:40Z	25	PT7H34M8S
9kb5cuLK4n0	Can You Solve “The Worlds Hardest Riddle” ? 🤔 w OnlyJayus - #Shorts	2022-04-27T19:52:53Z	27	PT36S
2gjKoP5bwbQ	Big Mistakes - Fails of the Week | FailArmy	2022-04-29T13:00:03Z	24	PT8M6S
WD6tU_77boA	مسلسل كسرعضم - الحلقة31 الحادية والثلاثون - Kasr Adhm	2022-05-02T16:00:17Z	23	PT39M45S
gwsbCWu3eMM	Allt om flytten | Olavs födelsedag | Vi kollar ny soffa	2022-04-28T15:00:20Z	24	PT21M34S
KHOcTG2yCio	Jurors hear testimony in Johnny Depp's defamation trial against Amber Heard | April 25	2022-04-25T22:24:06Z	25	PT7H12M1S
csCt0BNYEv8	VI ÖVERNATTAR I ETT GLASHUS	2022-04-27T16:00:06Z	22	PT36M56S
WxDHDCPcsQ4	Markus bjuder in I Mischa Billing I Oeuf Mayonnaise I Markus Aujalay	2022-04-27T17:00:10Z	22	PT30M20S
B0eTkU4XZ2o	HALV ÅTTA HOS EN YOUTUBER - CAMILLA HAMID	2022-04-24T15:00:11Z	22	PT42M2S
c0AOEQAvZWk	This is EPIC 😂	2022-04-19T18:00:12Z	17	PT32S
F0xYQ8bqhGE	First Round, Gm 1: Lightning @ Maple Leafs 5/2 | NHL Playoffs 2022	2022-05-03T03:07:19Z	17	PT9M10S
tZUCiXCQ6fs	VI HOPPAR MED EN BMW SUV!!	2022-05-01T10:35:04Z	23	PT12M23S
ep57Nj9eWmU	Amber Heard ADMITS to Hitting Johnny Depp in NEW Audio Played in Court — Listen	2022-04-20T20:27:30Z	24	PT4M23S
pY9H-uM052U	ÄLSKAR, ÄLSKAR INTE: HUR SKA DETTA SLUTA?!	2022-05-01T13:59:24Z	24	PT41M2S
0lkSqR4vrIQ	THE MOMENT REAL MADRID KNOCK MAN CITY OUT CHAMPIONS LEAGUE	2022-05-04T23:38:53Z	17	PT16M30S
d-RVzcnIJPY	EVERYDAY ESSENTIALS CAIA COSMETICS	2022-05-03T04:44:28Z	26	PT21M13S
_iksbUH1aMg	COURTROOM FIREWORKS!! Johnny Depp's Bodyguard Sean Bett EXPOSES Amber Heard's LIES!	2022-04-19T13:35:01Z	25	PT15M52S
AEzEvxGi7v8	DAGS ATT FLYTTA ISÄR	2022-04-26T20:26:51Z	24	PT19M3S
zdBthc6fCk4	Varane's First United Goal! | Manchester United 3-0 Brentford | Highlights	2022-05-02T23:12:57Z	17	PT2M46S
m6DXkfnYyr8	EUROO "JAG VAR OSKYLDIG" EINAR, HÄKTET & MER	2022-05-02T15:42:10Z	23	PT28M51S
oSm3Qo8n0-Q	PÅ RYMMEN I LONDON.	2022-04-24T08:00:14Z	23	PT25M7S
8dJyRm2jJ-U	PSY - 'That That (prod. & feat. SUGA of BTS)' MV	2022-04-29T09:00:10Z	10	PT3M37S
YQpq3nPuiQo	Johnny Depp Trial: Amber Heard begins testimony | FOX 5 DC	2022-05-04T21:14:10Z	25	PT2H55M31S
qOY8F_ngNWI	TommyInnit Answers the Web's Most Searched Questions | WIRED	2022-04-29T16:00:07Z	24	PT13M18S
x2hKmKoBpfA	Linnea Henriksson lagar sin paradrätt!	2022-05-01T08:00:13Z	24	PT31M10S
KJmifyfP7x0	DLGSKT DEBATT KORANBRÄNNINGARNA: ”Yttrandefrihet eller Hets mot folkgrupp?”	2022-04-28T16:30:10Z	24	PT48M4S
iy95PRrxLT4	Girl Trips into Wet Cement	2022-04-25T19:30:22Z	24	PT2M31S
j1AuFXa_g0o	The Witch TERRIFIES Simon Cowell to the CORE! | Auditions | BGT 2022	2022-04-30T20:00:34Z	24	PT4M56S
xn3J2EMqA9g	THE FUNNIEST GAME SHOW EVER...	2022-04-22T18:08:07Z	24	PT38M23S
gLp7NzaRFKA	Pernilla "skäller ut" byggjobbarna genom DYR kladdkaka | Wahlgrens värld | discovery+ Sverige	2022-04-28T17:15:00Z	24	PT3M41S
dEbVfBJMoRI	Everything GREAT About Spider-Man: No Way Home! (Part 1)	2022-04-30T15:41:46Z	1	PT22M45S
gKp2gh8lUHs	SJUKA VÄRLDSREKORD	2022-04-16T08:00:14Z	24	PT10M10S
7SoG8bKN8vA	Harry Styles & Shania Twain - Man! I Feel Like A Woman! - Live at Coachella 2022	2022-04-21T17:17:48Z	10	PT4M18S
aBrNYazPMic	Putin is a 'different person right now,' former Russian PM says	2022-05-01T19:20:04Z	25	PT8M49S
GEOU7x3w6eU	GÖR VÄRSTA FYNDET & PANIK PÅ GYMMET	2022-05-03T12:47:18Z	22	PT15M23S
V3C4pWwDqps	Mike Tyson Repeatedly Punches Man In Face On Plane, Bloodies Passenger | TMZ Sports	2022-04-21T14:03:27Z	17	PT58S
HD6_0c8Fgnk	Dave Chappelle attacked during performance	2022-05-04T11:33:51Z	25	PT50S
_iz5_DuY_II	Most Expensive Airplane Ticket!	2022-05-02T20:00:10Z	24	PT10M20S
5NIXKV0l2nI	Läskiga höjder & spöken i Óbidos VLOGG	2022-04-30T06:00:36Z	22	PT20M33S
KYOsPUantFM	Hermitcraft 9: Episode 3 - A DANGEROUS HOLE	2022-04-24T19:00:06Z	20	PT21M8S
tfIoGyst8Z4	Amanda har obotlig cancer. Ser hon och hennes tvillingsyster likadant på döden?	2022-04-22T16:28:19Z	24	PT15M16S
7OPg-ksxZ4Y	The Most Horrible Parasite: Brain Eating Amoeba	2022-05-03T13:59:29Z	27	PT10M40S
ifm60phIC9o	Chloe fyller 7 år & har kalas på pinchos - VLOGG	2022-04-26T14:00:12Z	22	PT21M54S
EUcvdGfGEj0	Justin Bieber - I Feel Funny (Directed by Cole Bennett)	2022-04-27T04:00:12Z	24	PT1M27S
wpV7OXr7JYo	Johnny Depp breaks down laughing during manhood testimony | LiveNOW from FOX	2022-04-28T20:52:36Z	25	PT11M45S
3Yh_6_zItPU	Obi-Wan Kenobi | Official Trailer | Disney+	2022-05-04T12:46:12Z	24	PT1M29S
DBxBr1_BH3Q	Far och son med Amazon	2022-05-01T16:00:01Z	2	PT12M57S
iS9KPZkRjv0	GÖR MINA EGNA NAGLAR	2022-04-26T17:00:14Z	23	PT46M36S
wNeKvT_24Hk	RICKARDS NEW 850sqm MEGA VILLA HOUSE TOUR! | VLOG 70	2022-04-24T16:00:22Z	22	PT16M40S
g9g9Y3BgYMQ	Dave Chappelle ATTACKED by Armed Man on Stage in LA	2022-05-04T09:14:02Z	25	PT1M43S
ONj9cvHCado	Rammstein - Angst (Official Video)	2022-04-29T15:00:14Z	10	PT5M45S
OR_E8dvyaOI	Ukraine hunts down 'traitors' helping Russia	2022-04-29T17:30:06Z	25	PT4M18S
3PHhl2pa3jo	HIGHLIGHTS: Liverpool 4-0 Manchester United | SALAH, MANE & DIAZ RAMPANT AT ANFIELD!	2022-04-19T23:00:01Z	17	PT2M13S
SaRSqWjErdI	Asme - Bacardi (Spår 15)	2022-04-28T22:00:10Z	10	PT2M32S
j3OjNEB2wHQ	LÄSKIG FILMKVÄLL	2022-04-30T07:00:12Z	23	PT7M44S
vD5QcSt6hoo	Är Loctite bättre än lin o pasta ? Vad gjorde Håkan i Göteborg när Hampe fixar Hummeltorp	2022-04-29T18:00:42Z	22	PT50M47S
LibS4eBeYFU	TOVA HELGESSON: JAG LED AV K*KFOBI!	2022-04-26T17:00:29Z	24	PT15M50S
qS8Z0dysDDo	Känner mig ensam	2022-05-01T16:17:10Z	22	PT16M57S
aDd_ioNlGLs	Keith Eats Everything At Applebee's	2022-04-30T15:00:46Z	23	PT1H1M57S
ISEC2cqqKgI	Övernattar i ett av VÄRLDENS mest hemsökta hus	2022-04-29T14:00:22Z	22	PT1H28M4S
O9clzzxE4BM	SIDEMEN RACE ACROSS EUROPE CHALLENGE	2022-04-17T18:00:07Z	24	PT1H22M24S
V7IwNFtZSrs	Friskförklarades från cancern – nu åker Erik på världsturné | Nyhetsmorgon | TV4 & TV4 Play	2022-04-21T09:08:13Z	25	PT9M40S
sr1Te1DaGmw	Vad kommer hända med räntan!? (Eng Sub)	2022-04-28T06:56:52Z	24	PT14M40S
pYmRxNjWJj0	Jag Betalar ALLT Åt Folk	2022-05-04T13:00:01Z	22	PT16M51S
oTw8AECmUNA	GOLDEN BUZZER! Loren Allred shines bright with ‘Never Enough’ | Auditions | BGT 2022	2022-04-16T20:23:04Z	24	PT8M20S
3xXczgEyp5M	'Is that Will Smith?' Chris Rock jokes after Dave Chappelle attacked	2022-05-04T11:47:27Z	24	PT15S
CsvZpHu0O50	SMINKRUTIN OCH EN DAG MED FAMILJEN	2022-05-03T14:01:21Z	22	PT41M1S
mR1BGC_S8xo	Can 2 YouTubers Beat 1 Premier League Footballer?	2022-04-27T17:58:13Z	24	PT8M16S
HpcMKZUs2QY	Hermitcraft 9: Episode 4 - MEGA BASE PLANS	2022-04-30T20:00:03Z	20	PT21M32S
